InteractorA,InteractorB,Correlation,t-statistic,p-value,Bonferroni-adjusted p-value
X62320_at,U05572_s_at,0.896467566490173,0.906940410603782,6.30606677987089e-14,1.08403280663083e-06
X62654_rna1_at,U05572_s_at,0.92961323261261,0.941306709297662,0,0
X66171_at,U05572_s_at,0.873662829399109,0.883348036729134,1.70130576293559e-12,2.92459836774839e-05
X78706_at,U05572_s_at,0.84980434179306,0.858709546676138,2.87925239206288e-11,0.000494952584633168
X90858_at,U05572_s_at,0.880158364772797,0.890063673281989,7.12763181809350e-13,1.22526243284682e-05
X95735_at,U05572_s_at,0.810672998428345,0.818392839810593,1.18972631746317e-09,0.0204517713507082
Y10659_at,U05572_s_at,0.919700384140015,0.931019209311482,8.88178419700125e-16,1.52680676990258e-08
J02783_at,U05572_s_at,0.82103031873703,0.829052803628209,4.85429474395005e-10,0.00834468606056404
M13452_s_at,U05572_s_at,0.870875239372253,0.880467014676626,2.43582931602759e-12,4.18726756645782e-05
U78521_at,HG3319-HT3496_s_at,0.835291385650635,0.84374357423898,1.28052235481846e-10,0.00220125839243934
X86681_at,HG3319-HT3496_s_at,0.80169004201889,0.809153732040326,2.4798145759064e-09,0.042628796181237
U13022_at,HG3319-HT3496_s_at,0.81316089630127,0.820952717332661,9.64097024436228e-10,0.0165731325047185
U96131_at,HG3319-HT3496_s_at,0.810553848743439,0.818270254225199,1.20167586992181e-09,0.0206571879335309
L07597_at,X68505_s_at,0.811903178691864,0.81965855508623,1.07264730431211e-09,0.0184391461176734
M33680_at,X68505_s_at,0.823863387107849,0.831970030766692,3.76084940967303e-10,0.00646501897806928
X67951_at,X68505_s_at,0.86146467924118,0.870745552400503,7.71516184272514e-12,0.000132626070067587
X79440_at,X68505_s_at,0.814951777458191,0.822795692110922,8.27068857844893e-10,0.0142175750201128
X59892_at,HG3417-HT3600_s_at,0.846873044967651,0.855685457801376,3.94022592331567e-11,0.000677337287331881
HG4069-HT4339_s_at,HG3417-HT3600_s_at,0.820666253566742,0.828677966628668,5.0145199104179e-10,0.00862011818483754
D13641_at,HG3484-HT3678_s_at,0.802452325820923,0.809937526049575,2.33336838739717e-09,0.0401113399237678
D63476_at,HG3484-HT3678_s_at,0.807741641998291,0.815377252216326,1.51829437911033e-09,0.0260999601579304
L10910_at,HG3484-HT3678_s_at,0.81109482049942,0.818826834211603,1.1483038964144e-09,0.0197397068433949
U28686_at,HG3484-HT3678_s_at,0.82183712720871,0.829883518561692,4.51604975637565e-10,0.00776323223838205
U90913_at,HG3484-HT3678_s_at,0.800710320472717,0.808146426018221,2.68058464314436e-09,0.0460800970803987
D90070_s_at,HG3484-HT3678_s_at,0.800504446029663,0.807934763868188,2.72464961703633e-09,0.0468375879061336
L00058_at,HG3523-HT4899_s_at,0.808309197425842,0.815961067328816,1.44874268137585e-09,0.0249043444955381
L00058_at,M13929_s_at,0.914987564086914,0.926131164736243,2.22044604925031e-15,3.81701692475644e-08
HG3523-HT4899_s_at,M13929_s_at,0.898803770542145,0.909359674371635,4.30766533554561e-14,7.4050128340275e-07
D11428_at,J03242_s_at,0.840339422225952,0.848947369109353,7.74929009850212e-11,0.00133212745568922
D13635_at,J03242_s_at,0.818708181381226,0.826662127469948,5.96407589981141e-10,0.0102524349365742
D21260_at,J03242_s_at,0.888788998126984,0.89899196812953,2.06945571790129e-13,3.55745977387301e-06
D38491_at,J03242_s_at,0.820162355899811,0.82815917596628,5.24441823301913e-10,0.00901532066617605
D50911_at,J03242_s_at,0.82487165927887,0.833008398041265,3.43054917806285e-10,0.00589722244244406
D86961_at,J03242_s_at,0.854910612106323,0.863979035416466,1.64033231442318e-11,0.000281978308299458
D87074_at,J03242_s_at,0.869120478630066,0.878653753764786,3.04023473063353e-12,5.22625957337652e-05
L14837_at,J03242_s_at,0.846974909305573,0.855790535688149,3.89792642607745e-11,0.00067006587009022
M10058_at,J03242_s_at,0.849657118320465,0.858557647046006,2.92543766988729e-11,0.000502891979836662
M21574_at,J03242_s_at,0.826440334320068,0.834624045330997,2.96993762916031e-10,0.00510541663455566
M57730_at,J03242_s_at,0.849657118320465,0.858557647046006,2.92543766988729e-11,0.000502891979836662
M61906_at,J03242_s_at,0.801560401916504,0.80902043790184,2.50555443059852e-09,0.0430712724171887
M64590_at,J03242_s_at,0.809159994125366,0.81683628201281,1.35001121392975e-09,0.023207119370996
M74447_at,J03242_s_at,0.831961512565613,0.840312008207068,1.76729963996536e-10,0.00303804392776907
M86849_at,J03242_s_at,0.826157510280609,0.834332738916625,3.0484748059223e-10,0.00524042452318429
M95925_at,J03242_s_at,0.836845338344574,0.845345269489987,1.09907638545792e-10,0.00188934703741594
M96684_at,J03242_s_at,0.81633585691452,0.82422019301533,7.33829663701613e-10,0.0126147638092045
U09877_at,J03242_s_at,0.849657118320465,0.858557647046006,2.92543766988729e-11,0.000502891979836662
U23752_at,J03242_s_at,0.849657118320465,0.858557647046006,2.92543766988729e-11,0.000502891979836662
U24266_at,J03242_s_at,0.811973929405212,0.819731352862955,1.06625108742264e-09,0.0183291931281389
U28368_at,J03242_s_at,0.853905200958252,0.862941328162276,1.83557613553376e-11,0.000315541338118841
U31384_at,J03242_s_at,0.884554982185364,0.894611178733544,3.84137166520304e-13,6.60343927982865e-06
U32907_at,J03242_s_at,0.849657118320465,0.858557647046006,2.92543766988729e-11,0.000502891979836662
U42390_at,J03242_s_at,0.826085150241852,0.834258209633002,3.06887848466886e-10,0.00527549909170588
U54804_at,J03242_s_at,0.827217042446136,0.835424078883977,2.763840267761e-10,0.00475112875763362
U57911_at,J03242_s_at,0.827093124389648,0.835296436415831,2.79580358863996e-10,0.00480607471626548
U81607_at,J03242_s_at,0.827030122280121,0.83523154118877,2.81218603959132e-10,0.00483423666713634
X02874_at,J03242_s_at,0.891500055789948,0.901797764267256,1.37223565843669e-13,2.35891645949948e-06
X04434_at,J03242_s_at,0.813041746616364,0.820830110115113,9.73924274561e-10,0.0167420660397744
X53586_rna1_at,J03242_s_at,0.873691737651825,0.883377917121186,1.69486646939276e-12,2.91352901866659e-05
X58288_at,J03242_s_at,0.830555319786072,0.838863120711369,2.02064587284667e-10,0.00347355410783301
X67325_at,J03242_s_at,0.805355727672577,0.812923240195929,1.84603576869335e-09,0.0317339382111417
X83441_at,J03242_s_at,0.806299328804016,0.813893723869661,1.70926250930847e-09,0.0293827626619656
HG3543-HT3739_at,J03242_s_at,0.917658627033234,0.928901310975267,1.33226762955019e-15,2.29021015485387e-08
D13635_at,HG3638-HT3849_s_at,0.800884246826172,0.808325244302445,2.64387489679052e-09,0.0454490449402964
D14043_at,HG3638-HT3849_s_at,0.859691202640533,0.868914259553337,9.49729184185344e-12,0.000163261447905683
D86961_at,HG3638-HT3849_s_at,0.891450762748718,0.901746743367229,1.3855583347322e-13,2.38181856104802e-06
D87455_at,HG3638-HT3849_s_at,0.858284473419189,0.867461844127082,1.11772813227162e-11,0.00019214099795839
D87969_at,HG3638-HT3849_s_at,0.817867457866669,0.825796687655178,6.42103259451687e-10,0.0110379579346045
L13800_at,HG3638-HT3849_s_at,0.820409297943115,0.828413414186624,5.13055375961358e-10,0.00881958403827454
L40392_at,HG3638-HT3849_s_at,0.805885910987854,0.813468520133654,1.76798353734853e-09,0.030392195689819
L41887_rna1_at,HG3638-HT3849_s_at,0.832564413547516,0.840933259806123,1.66802349710338e-10,0.00286738510106321
M10058_at,HG3638-HT3849_s_at,0.807499170303345,0.815127841167445,1.54894452819576e-09,0.026626845906156
M24899_at,HG3638-HT3849_s_at,0.90729433298111,0.918155867593294,9.99200722162641e-15,1.7176576161404e-07
M57730_at,HG3638-HT3849_s_at,0.807499170303345,0.815127841167445,1.54894452819576e-09,0.026626845906156
M62994_at,HG3638-HT3849_s_at,0.828903615474701,0.837161456416812,2.36132002839895e-10,0.00405918374653069
M74447_at,HG3638-HT3849_s_at,0.804318130016327,0.811856156447684,2.00813876638506e-09,0.0345205399660093
U09877_at,HG3638-HT3849_s_at,0.807499170303345,0.815127841167445,1.54894452819576e-09,0.026626845906156
U23752_at,HG3638-HT3849_s_at,0.807499170303345,0.815127841167445,1.54894452819576e-09,0.026626845906156
U24266_at,HG3638-HT3849_s_at,0.827297687530518,0.835507148406254,2.74322342619371e-10,0.00471568775548725
U28368_at,HG3638-HT3849_s_at,0.806963443756104,0.814576797657584,1.6187153839553e-09,0.027826228964253
U31384_at,HG3638-HT3849_s_at,0.825171291828156,0.833316988627382,3.33773009231209e-10,0.00573766350095539
U32907_at,HG3638-HT3849_s_at,0.807499170303345,0.815127841167445,1.54894452819576e-09,0.026626845906156
X02874_at,HG3638-HT3849_s_at,0.838640153408051,0.847195453956308,9.19426756951225e-11,0.00158052364908468
X53586_rna1_at,HG3638-HT3849_s_at,0.845728397369385,0.854504754128704,4.44584369319045e-11,0.00076425457972551
X75208_at,HG3638-HT3849_s_at,0.802101910114288,0.809577217077746,2.39966047033136e-09,0.0412509217777046
X78627_at,HG3638-HT3849_s_at,0.805280923843384,0.812846308013838,1.85730231194725e-09,0.0319276136499038
Y00264_at,HG3638-HT3849_s_at,0.926619291305542,0.938198739424487,2.22044604925031e-16,3.81701692475644e-09
U00802_s_at,HG3638-HT3849_s_at,0.801912307739258,0.809382265357528,2.43625541962444e-09,0.0418800005200568
D87716_s_at,HG3638-HT3849_s_at,0.846406161785126,0.85520385584456,4.13959977407785e-11,0.000711610282299269
J03242_s_at,HG3638-HT3849_s_at,0.809944808483124,0.81764366731796,1.26452004423072e-09,0.0217374991486601
U07424_at,HG3638-HT3993_s_at,0.800392508506775,0.807819680746386,2.74889000451140e-09,0.0472542878267923
HG3730-HT4000_s_at,S80267_s_at,0.875060737133026,0.884793029676324,1.4166445794217e-12,2.43525679799461e-05
L16895_at,U10687_s_at,0.818966031074524,0.82692756807507,5.83011194876804e-10,0.0100221466714698
D83018_at,HG3920-HT4521_s_at,0.840308427810669,0.84891541247452,7.77364839166239e-11,0.00133631472325568
M76378_at,HG3920-HT4521_s_at,0.818035304546356,0.825969464677122,6.32727870097938e-10,0.0108767920289905
X66403_at,HG3920-HT4521_s_at,0.804953694343567,0.812509772787112,1.9073442825146e-09,0.0327878509372193
D25539_at,HG3925-HT4195_at,0.81004935503006,0.81775122396462,1.25351951041353e-09,0.0215483964961738
M16405_at,HG4063-HT4333_s_at,0.820258736610413,0.828258403816558,5.19970067003328e-10,0.00893844976232838
D63486_at,HG4094-HT4364_s_at,0.800160706043243,0.807581367175895,2.79972578454135e-09,0.0481281709496137
U93237_rna2_at,HG4094-HT4364_s_at,0.82159036397934,0.829629438407374,4.61709781518493e-10,0.00793693704459386
X16316_at,HG4094-HT4364_s_at,0.818608045578003,0.826559045059981,6.01686922507838e-10,0.0103431883309772
X76538_at,HG4094-HT4364_s_at,0.833752751350403,0.842157847149731,1.48738132921267e-10,0.00255685550616658
D50405_at,HG4094-HT4364_s_at,0.836297810077667,0.844780898578825,1.16007869976897e-10,0.00199421194338978
D10202_at,HG417-HT417_s_at,0.807692766189575,0.815326977276164,1.52442702905375e-09,0.0262053823483752
D10495_at,HG417-HT417_s_at,0.805345416069031,0.812912635177853,1.84758497390192e-09,0.0317605695382257
D88422_at,HG417-HT417_s_at,0.868849694728851,0.878373964065591,3.14503978415814e-12,5.40642277222503e-05
HG2788-HT2896_at,HG417-HT417_s_at,0.810753643512726,0.818475811031383,1.18170118135197e-09,0.0203138167250136
J03909_at,HG417-HT417_s_at,0.887219905853271,0.897368314570315,2.61124455391837e-13,4.48881190351358e-06
J04027_at,HG417-HT417_s_at,0.85316663980484,0.862179092424812,1.99258387567625e-11,0.000342531464793794
L21954_at,HG417-HT417_s_at,0.842671394348145,0.851351946188549,6.10864692163204e-11,0.00105009570915282
L42379_at,HG417-HT417_s_at,0.80281800031662,0.810313534044347,2.26600715969028e-09,0.0389533791333383
M16038_at,HG417-HT417_s_at,0.823259174823761,0.831347819970011,3.97272881258459e-10,0.00682924636706339
M27891_at,HG417-HT417_s_at,0.84172648191452,0.850377564558573,6.72990552175179e-11,0.00115689202569058
M33195_at,HG417-HT417_s_at,0.85962975025177,0.868850808170651,9.56568158017035e-12,0.000164437089118508
M92357_at,HG417-HT417_s_at,0.82116711139679,0.829193646190603,4.79533301955826e-10,0.00824332899314406
S81914_at,HG417-HT417_s_at,0.80132782459259,0.808781308184206,2.55235521606778e-09,0.0438757927084534
U16306_at,HG417-HT417_s_at,0.850503623485565,0.859431061888062,2.66902056011986e-11,0.000458813068389574
U29680_at,HG417-HT417_s_at,0.812404692173004,0.820174586975788,1.02806785307052e-09,0.0176728112637239
U72661_at,HG417-HT417_s_at,0.834414422512054,0.842839748176928,1.39487532635485e-10,0.0023978347640643
X07743_at,HG417-HT417_s_at,0.804377913475037,0.81191763669976,1.99845073822758e-09,0.0343539997005653
X07834_at,HG417-HT417_s_at,0.810307860374451,0.818017175600135,1.22670007485226e-09,0.021087361923934
X52056_at,HG417-HT417_s_at,0.909632563591003,0.920579308659156,6.43929354282591e-15,1.10693490817937e-07
X62320_at,HG417-HT417_s_at,0.90380847454071,0.914543813945107,1.84297022087776e-14,3.16812404754785e-07
X62654_rna1_at,HG417-HT417_s_at,0.904732227325439,0.915500911042821,1.57651669496772e-14,2.71008201657708e-07
X78925_at,HG417-HT417_s_at,0.842904567718506,0.851592402028147,5.96380722583945e-11,0.00102519730775263
X90858_at,HG417-HT417_s_at,0.865024626255035,0.874422295649161,5.03908026416866e-12,8.66233820904228e-05
X95735_at,HG417-HT417_s_at,0.82008558511734,0.828080137822769,5.28029397983687e-10,0.00907699220862934
Y10659_at,HG417-HT417_s_at,0.800191283226013,0.807612803021157,2.79297029948111e-09,0.048012042026695
D10040_at,HG417-HT417_s_at,0.807013869285583,0.814628664016592,1.61202562409812e-09,0.027711229878344
D10925_at,HG417-HT417_s_at,0.805782496929169,0.813362159830508,1.78296266639677e-09,0.0306496916515631
HG2981-HT3127_s_at,HG417-HT417_s_at,0.873619616031647,0.883303370287001,1.71107572555229e-12,2.94139324221732e-05
HG2981-HT3938_s_at,HG417-HT417_s_at,0.825139582157135,0.833284330625002,3.34744232333151e-10,0.00575435913298428
U05572_s_at,HG417-HT417_s_at,0.815564215183258,0.823425998486662,7.84529552433355e-10,0.0134863109176679
AJ000480_at,U09937_rna1_s_at,0.802346706390381,0.809828923740875,2.35316832686294e-09,0.0404517071399653
D49817_at,U09937_rna1_s_at,0.887074172496796,0.897217523762874,2.66675570514963e-13,4.58423732663249e-06
D83920_at,U09937_rna1_s_at,0.826304972171783,0.834484622698656,3.00728775215475e-10,0.00516962267624699
J04027_at,U09937_rna1_s_at,0.844035446643829,0.852758659236362,5.30562260792067e-11,0.000912053292069004
M21005_at,U09937_rna1_s_at,0.84576940536499,0.854547052136338,4.42672565270641e-11,0.000760968128153294
M32315_at,U09937_rna1_s_at,0.84000289440155,0.848600397697138,8.01745336787008e-11,0.00137822556908951
M58603_at,U09937_rna1_s_at,0.81560492515564,0.823467897199136,7.81775311153865e-10,0.0134389646397333
M62505_at,U09937_rna1_s_at,0.881473302841187,0.891423576826988,5.93969318174459e-13,1.02105202737235e-05
M81750_at,U09937_rna1_s_at,0.841402649879456,0.850043648704148,6.95603574740744e-11,0.0011957645260523
M83221_at,U09937_rna1_s_at,0.806132197380066,0.81372182629005,1.73277969750529e-09,0.0297870305585004
S81914_at,U09937_rna1_s_at,0.905060648918152,0.915841204443889,1.48769885299771e-14,2.55740133958682e-07
U02020_at,U09937_rna1_s_at,0.956660389900208,0.969418791595735,0,0
U19523_at,U09937_rna1_s_at,0.806114792823792,0.813703925517168,1.73524572488759e-09,0.0298294223484667
U29680_at,U09937_rna1_s_at,0.916011691093445,0.927193211441769,1.77635683940025e-15,3.05361353980516e-08
U37518_at,U09937_rna1_s_at,0.825271546840668,0.833420242427104,3.30719895913489e-10,0.00568517951823999
U52513_at,U09937_rna1_s_at,0.840004563331604,0.848602118398519,8.01607669131954e-11,0.00137798891404017
X04500_at,U09937_rna1_s_at,0.854911208152771,0.863979650632439,1.64024349658121e-11,0.000281963040231759
X07834_at,U09937_rna1_s_at,0.849510371685028,0.858406241053365,2.97215585476351e-11,0.000510922983446349
X14787_at,U09937_rna1_s_at,0.867088258266449,0.876554085984304,3.9146463848283e-12,6.72940083834561e-05
X78925_at,U09937_rna1_s_at,0.814169108867645,0.821990228171776,8.84557760372218e-10,0.0152058274210507
Y08136_at,U09937_rna1_s_at,0.805833280086517,0.813414389692441,1.77559233982549e-09,0.0305229934087796
D10040_at,U09937_rna1_s_at,0.89641934633255,0.906890480747426,6.3504757008559e-14,1.09166684048034e-06
M24283_at,U09937_rna1_s_at,0.840230107307434,0.848834660840941,7.83546560967352e-11,0.0013469412983742
S76638_at,U09937_rna1_s_at,0.810038089752197,0.81773963429911,1.25470034362252e-09,0.0215686953921796
L09229_s_at,U09937_rna1_s_at,0.928357243537903,0.940002791654286,0,0
L09230_s_at,U09937_rna1_s_at,0.897678911685944,0.908194767531153,5.17363929475323e-14,8.89364943468252e-07
D79206_s_at,U09937_rna1_s_at,0.838147461414337,0.846687538356472,9.65800772689818e-11,0.00166024204755821
U19247_rna1_s_at,U09937_rna1_s_at,0.848246872425079,0.857102692695346,3.40425465594762e-11,0.00058520213280211
D23662_at,M20867_s_at,0.825026869773865,0.83316824799182,3.38217454043388e-10,0.00581406491172132
D38551_at,M20867_s_at,0.817880272865295,0.825809879009549,6.41382946753311e-10,0.0110255755317006
D80005_at,M20867_s_at,0.833034157752991,0.841417320609003,1.59430246782222e-10,0.00274065632214437
L20298_at,M20867_s_at,0.813640892505646,0.821446652770117,9.25434395782077e-10,0.015908509700763
M19483_at,M20867_s_at,0.804593801498413,0.812139654276278,1.9638268788924e-09,0.0337588046174542
M29064_at,M20867_s_at,0.818767547607422,0.826723240961694,5.9329807733377e-10,0.01019898143156
M60858_rna1_at,M20867_s_at,0.835057318210602,0.843502331239244,1.31015642779175e-10,0.00225220030031714
M91432_at,M20867_s_at,0.811848700046539,0.819602500433806,1.07759667855589e-09,0.0185242274249262
U34683_at,M20867_s_at,0.837920665740967,0.846453741129048,9.87872006419366e-11,0.00169818319579029
U37022_rna1_at,M20867_s_at,0.852150797843933,0.861130756313052,2.22910578884239e-11,0.000383190329076299
U54778_at,M20867_s_at,0.80700820684433,0.814622839770872,1.61277546872896e-09,0.0277241199444989
U79297_at,M20867_s_at,0.80987161397934,0.817568365874614,1.27227473001312e-09,0.0218708046477403
U80040_at,M20867_s_at,0.867001295089722,0.87646424382083,3.95683485976406e-12,6.80192415991598e-05
X74262_at,M20867_s_at,0.818250000476837,0.826190470125443,6.20921314364864e-10,0.0106738336050674
X78627_at,M20867_s_at,0.825875461101532,0.834042236527781,3.12871950569615e-10,0.00537836769782807
X91788_at,M20867_s_at,0.824378073215485,0.832500069898937,3.58871155015095e-10,0.00616910855799446
X92106_at,M20867_s_at,0.811190843582153,0.818925630001492,1.13906395426966e-09,0.019580869318105
Z23064_at,M20867_s_at,0.847704410552979,0.856543073949838,3.6072034248491e-11,0.000620089667494383
M93651_at,M20867_s_at,0.810166120529175,0.81787135231161,1.24133858747655e-09,0.0213390025817155
U94832_at,M20867_s_at,0.800856709480286,0.808296932283896,2.64965582807974e-09,0.0455484209759325
D63861_s_at,M20867_s_at,0.81174647808075,0.819497321883781,1.08694075962035e-09,0.0186848551311538
HG110-HT110_s_at,M20867_s_at,0.810126483440399,0.817830573562883,1.24546106761159e-09,0.0214098693179405
HG1322-HT5143_s_at,M20867_s_at,0.892082154750824,0.902400282298477,1.25677246387568e-13,2.16043157941215e-06
L15702_at,HG4535-HT4940_s_at,0.854583561420441,0.863641470550261,1.70161662538248e-11,0.000292513275011785
M55040_at,HG4535-HT4940_s_at,0.805201172828674,0.812764288332389,1.86938464707964e-09,0.0321353128088475
U05659_at,HG4535-HT4940_s_at,0.893097877502441,0.903451700659764,1.07469588783715e-13,1.84743619158212e-06
U07132_at,HG4535-HT4940_s_at,0.896403729915619,0.906874310673843,6.3504757008559e-14,1.09166684048034e-06
U34962_at,HG4535-HT4940_s_at,0.81484317779541,0.822683926784382,8.34832647456096e-10,0.0143510370168869
U38980_at,HG4535-HT4940_s_at,0.800711274147034,0.808147406510081,2.68038213846467e-09,0.0460766159609634
U36341_rna1_at,HG4535-HT4940_s_at,0.800079584121704,0.807497967529759,2.81772161159211e-09,0.0484375249032976
U41518_at,HG4535-HT4940_s_at,0.858890354633331,0.868087383645866,1.04223296659711e-11,0.000179163140414218
HG4069-HT4339_s_at,HG4535-HT4940_s_at,0.830535292625427,0.838842486556868,2.02448502406583e-10,0.00348015373009591
U38980_at,M57464_s_at,0.808996737003326,0.816668335309701,1.36845712539468e-09,0.0235242104179862
X82895_at,M57464_s_at,0.810679972171783,0.8184000146868,1.18903020762673e-09,0.0204398050026491
L40933_at,HG4757-HT5207_s_at,0.848614394664764,0.857481851658535,3.27289306767398e-11,0.00056262066067525
L41143_at,HG4757-HT5207_s_at,0.840931475162506,0.849557816272601,7.29771798546608e-11,0.00125450078249045
U40434_at,HG4757-HT5207_s_at,0.86293351650238,0.872262459991514,6.48103792855181e-12,0.000111411089999791
U65011_at,HG4757-HT5207_s_at,0.866438925266266,0.875883270609072,4.2401637756484e-12,7.28897551951491e-05
AFFX-HUMISGF3A/M97935_MA_at,M79463_s_at,0.859281778335571,0.868491522559718,9.96025484312213e-12,0.0001712199281938
AFFX-HUMISGF3A/M97935_MB_at,M79463_s_at,0.803185403347015,0.810691329127653,2.20015117236017e-09,0.0378212939006417
U40369_rna1_at,M79463_s_at,0.868003308773041,0.877499465968871,3.49542617072984e-12,6.00874804295159e-05
U57592_at,M79463_s_at,0.807006776332855,0.814621368382848,1.61296487277696e-09,0.0277273758599357
U77396_at,M79463_s_at,0.803358137607574,0.810868952568334,2.16980788891874e-09,0.037299683269806
AFFX-HUMTFRR/M11507_M_at,HG627-HT5097_s_at,0.844525933265686,0.853264520459801,5.04178920834875e-11,0.000866699496969048
AFFX-HUMTFRR/M11507_3_at,HG627-HT5097_s_at,0.822831213474274,0.830907126707416,4.12947009920117e-10,0.00709868959178195
D00726_at,HG627-HT5097_s_at,0.932535886764526,0.944341410284031,0,0
D26308_at,HG627-HT5097_s_at,0.942171275615692,0.954351358302674,0,0
K03195_at,HG627-HT5097_s_at,0.890024542808533,0.900270615535321,1.71862524211974e-13,2.95437109976149e-06
L11239_at,HG627-HT5097_s_at,0.807268261909485,0.814890328317388,1.57866697492182e-09,0.0271377841576701
M14016_at,HG627-HT5097_s_at,0.926399767398834,0.937970884476176,2.22044604925031e-16,3.81701692475644e-09
M25077_at,HG627-HT5097_s_at,0.818807899951935,0.826764781103773,5.91193316523686e-10,0.0101627999281302
M27819_at,HG627-HT5097_s_at,0.893812716007233,0.904191710932332,9.59232693276135e-14,1.64895131149478e-06
M60298_at,HG627-HT5097_s_at,0.809098780155182,0.816773309436678,1.35690036984215e-09,0.0233255461381034
M60459_at,HG627-HT5097_s_at,0.864585399627686,0.873968605145731,5.3144155742757e-12,9.13564830771207e-05
M64934_at,HG627-HT5097_s_at,0.869338512420654,0.878879043169432,2.95807822681127e-12,5.08502994716054e-05
M77016_at,HG627-HT5097_s_at,0.853297114372253,0.862313746296945,1.9639845305619e-11,0.000337615146994708
M77140_at,HG627-HT5097_s_at,0.827978432178497,0.83620837763275,2.57480703425017e-10,0.00442617465577833
M95623_cds1_at,HG627-HT5097_s_at,0.910484075546265,0.921461963995112,5.55111512312578e-15,9.54254231189111e-08
U01317_cds6_at,HG627-HT5097_s_at,0.87394654750824,0.883641298695309,1.63957736276643e-12,2.81848529724016e-05
U29091_at,HG627-HT5097_s_at,0.917496740818024,0.92873340261959,1.33226762955019e-15,2.29021015485387e-08
U34962_at,HG627-HT5097_s_at,0.811815679073334,0.819568524305704,1.08060671522026e-09,0.0185759709063582
U61836_at,HG627-HT5097_s_at,0.815943777561188,0.82381664888625,7.59196927546668e-10,0.0130508350907563
V01514_at,HG627-HT5097_s_at,0.860814392566681,0.870074037626197,8.32889313073792e-12,0.000143176304847614
X01060_at,HG627-HT5097_s_at,0.817039310932159,0.824944244995522,6.9028338600674e-10,0.0118661895350058
X64364_at,HG627-HT5097_s_at,0.851177036762238,0.860125921702821,2.48019382809161e-11,0.000426353156461445
X64594_at,HG627-HT5097_s_at,0.869712650775909,0.879265640622629,2.82218692859715e-12,4.85142851136544e-05
X77737_at,HG627-HT5097_s_at,0.900539040565491,0.911156927373469,3.24185123190546e-14,5.57284471014441e-07
Z22548_at,HG627-HT5097_s_at,0.887450516223907,0.897606931410809,2.52242671194836e-13,4.33613122652332e-06
Z83821_cds2_at,HG627-HT5097_s_at,0.848197996616364,0.85705227012901,3.4221070421836e-11,0.000588271014409614
U36341_rna1_at,HG627-HT5097_s_at,0.816594302654266,0.82448620212722,7.17542247841152e-10,0.0123347779837397
HG4169-HT4439_s_at,HG627-HT5097_s_at,0.839577615261078,0.848161932989741,8.36868352394049e-11,0.00143860314280531
AFFX-HUMTFRR/M11507_M_at,HG627-HT5098_s_at,0.928203582763672,0.939843276358264,0,0
AFFX-HUMTFRR/M11507_3_at,HG627-HT5098_s_at,0.879229962825775,0.889103606902136,8.09574629556664e-13,1.3916843707662e-05
AB000584_at,HG627-HT5098_s_at,0.873248219490051,0.882919491411369,1.7954526754238e-12,3.08643988535806e-05
D00726_at,HG627-HT5098_s_at,0.897020041942596,0.907512488196772,5.77315972805081e-14,9.92424400436676e-07
D26308_at,HG627-HT5098_s_at,0.95568311214447,0.968401931801698,0,0
K03195_at,HG627-HT5098_s_at,0.8177889585495,0.825715883203925,6.46532161141522e-10,0.0111140921541857
L11239_at,HG627-HT5098_s_at,0.819302976131439,0.827274439938231,5.65927527063081e-10,0.00972847302331292
M14016_at,HG627-HT5098_s_at,0.914688408374786,0.925820948872872,2.44249065417534e-15,4.19871861723209e-08
M25077_at,HG627-HT5098_s_at,0.830479860305786,0.838785374321427,2.03515204688642e-10,0.00349849067940244
M27819_at,HG627-HT5098_s_at,0.93760085105896,0.949602275276694,0,0
M60298_at,HG627-HT5098_s_at,0.85201632976532,0.860991992904486,2.26232366173917e-11,0.000388900586395735
M60459_at,HG627-HT5098_s_at,0.878107607364655,0.887943063658422,9.43023437116608e-13,1.62108708794406e-05
M61733_at,HG627-HT5098_s_at,0.823297739028931,0.83138753213242,3.95887989057542e-10,0.00680543963250368
M61764_at,HG627-HT5098_s_at,0.83611786365509,0.844595421718025,1.18080656363873e-10,0.00202984379638238
M64934_at,HG627-HT5098_s_at,0.813164353370667,0.820956274736156,9.63813251431134e-10,0.0165682543570886
M77016_at,HG627-HT5098_s_at,0.84736430644989,0.856192224590099,3.74011932535723e-11,0.000642938330805976
M95623_cds1_at,HG627-HT5098_s_at,0.897366225719452,0.907870967444059,5.46229728115577e-14,9.38986163490085e-07
U01317_cds6_at,HG627-HT5098_s_at,0.924213230609894,0.935701589598857,4.44089209850063e-16,7.63403384951289e-09
U29091_at,HG627-HT5098_s_at,0.947063267230988,0.959436571859844,0,0
U61836_at,HG627-HT5098_s_at,0.800065517425537,0.807483505919878,2.82085332869997e-09,0.0484913601100043
V01514_at,HG627-HT5098_s_at,0.846644818782806,0.85545003456695,4.03654887293214e-11,0.000693895506751474
X01060_at,HG627-HT5098_s_at,0.878377854824066,0.88822249703259,9.09050612563078e-13,1.56268672899529e-05
X06482_at,HG627-HT5098_s_at,0.816305994987488,0.824189457499975,7.35733696188845e-10,0.0126474947293342
X64364_at,HG627-HT5098_s_at,0.879292249679565,0.889168015984801,8.02691246803988e-13,1.37985161829945e-05
X64594_at,HG627-HT5098_s_at,0.908734142780304,0.919648093879827,7.54951656745106e-15,1.29778575441719e-07
X77737_at,HG627-HT5098_s_at,0.929494857788086,0.941183811579436,0,0
